,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Run Date,Account,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Currency,Price,Quantity,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Settlement Date
09/15/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 26 25 $120 (100 SHS) (Margin),-PLTR250926P120,PUT (PLTR) PALANTIR SEP 26 25 $120 (100 SHS),Margin,0,,USD,0.11,1,0,,0.02,,-11.02,09/16/2025
09/15/2025,ROTH IRA,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS) (Margin),-PLTR250919P130,PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS),Margin,0,,USD,0.03,-1,0,0.15,0.02,,2.83,09/16/2025
09/15/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 26 25 $110 (100 SHS) (Margin),-PLTR250926P110,PUT (PLTR) PALANTIR SEP 26 25 $110 (100 SHS),Margin,0,,USD,0.06,-1,0,0.3,0.02,,5.68,09/16/2025
09/15/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $152 (100 SHS) (Margin),-NVDA250919P152,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $152 (100 SHS),Margin,0,,USD,0.08,1,0,,0.02,,-8.02,09/16/2025
09/15/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $142 (100 SHS) (Margin),-NVDA250919P142,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $142 (100 SHS),Margin,0,,USD,0.04,-1,0,0.2,0.02,,3.78,09/16/2025
09/12/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $215 (100 SHS) (Margin),-IWM251017P215,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $215 (100 SHS),Margin,0,,USD,0.74,-1,0,0.65,0.02,,73.33,09/15/2025
09/12/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS) (Margin),-IWM251017P205,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS),Margin,0,,USD,0.33,1,0,0.65,0.02,,-33.67,09/15/2025
09/12/2025,ROTH IRA,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $215 (100 SHS) (Margin),-IWM251017P215,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $215 (100 SHS),Margin,0,,USD,0.75,-1,0,0.65,0.02,,74.33,09/15/2025
09/12/2025,ROTH IRA,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS) (Margin),-IWM251017P205,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS),Margin,0,,USD,0.35,1,0,0.65,0.02,,-35.67,09/15/2025
09/11/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (AVGO) BROADCOM INC COM SEP 26 25 $325 (100 SHS) (Margin),-AVGO250926P325,PUT (AVGO) BROADCOM INC COM SEP 26 25 $325 (100 SHS),Margin,0,,USD,1.67,-1,0,0.65,0.02,,166.33,09/12/2025
09/11/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $157.5 (100 SHS) (Margin),-NVDA250912P157.5,PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $157.5 (100 SHS),Margin,0,,USD,0.03,1,0,,0.02,,-3.02,09/12/2025
09/11/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (AVGO) BROADCOM INC COM SEP 26 25 $315 (100 SHS) (Margin),-AVGO250926P315,PUT (AVGO) BROADCOM INC COM SEP 26 25 $315 (100 SHS),Margin,0,,USD,0.94,1,0,0.65,0.02,,-94.67,09/12/2025
09/11/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 03 25 $135 (100 SHS) (Margin),-PLTR251003P135,PUT (PLTR) PALANTIR OCT 03 25 $135 (100 SHS),Margin,0,,USD,0.87,-1,0,0.65,0.02,,86.33,09/12/2025
09/11/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 03 25 $125 (100 SHS) (Margin),-PLTR251003P125,PUT (PLTR) PALANTIR OCT 03 25 $125 (100 SHS),Margin,0,,USD,0.47,1,0,0.65,0.02,,-47.67,09/12/2025
09/11/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $150 (100 SHS) (Margin),-NVDA250912P150,PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $150 (100 SHS),Margin,0,,USD,0.01,-1,0,0.05,0.02,,0.93,09/12/2025
09/11/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $140 (100 SHS) (Margin),-PLTR250919P140,PUT (PLTR) PALANTIR SEP 19 25 $140 (100 SHS),Margin,0,,USD,0.36,-1,0,0.65,0.02,,35.33,09/12/2025
09/11/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 17 25 $135 (100 SHS) (Margin),-PLTR251017P135,PUT (PLTR) PALANTIR OCT 17 25 $135 (100 SHS),Margin,0,,USD,1.49,-1,0,0.65,0.02,,148.33,09/12/2025
09/11/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS) (Margin),-PLTR250919P130,PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS),Margin,0,,USD,0.15,1,0,,0.02,,-15.02,09/12/2025
09/11/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS) (Margin),-PLTR250919P130,PUT (PLTR) PALANTIR SEP 19 25 $130 (100 SHS),Margin,0,,USD,0.15,1,0,0.65,0.02,,-15.67,09/12/2025
09/11/2025,ROTH IRA,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR SEP 26 25 $141 (100 SHS) (Margin),-PLTR250926P141,PUT (PLTR) PALANTIR SEP 26 25 $141 (100 SHS),Margin,0,,USD,0.91,-1,0,0.65,0.02,,90.33,09/12/2025
09/11/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (AVGO) BROADCOM INC COM OCT 17 25 $280 (100 SHS) (Margin),-AVGO251017P280,PUT (AVGO) BROADCOM INC COM OCT 17 25 $280 (100 SHS),Margin,0,,USD,0.99,1,0,0.65,0.02,,-99.67,09/12/2025
09/11/2025,ROTH IRA,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR SEP 26 25 $130 (100 SHS) (Margin),-PLTR250926P130,PUT (PLTR) PALANTIR SEP 26 25 $130 (100 SHS),Margin,0,,USD,0.42,1,0,0.65,0.02,,-42.67,09/12/2025
09/11/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $120 (100 SHS) (Margin),-PLTR250919P120,PUT (PLTR) PALANTIR SEP 19 25 $120 (100 SHS),Margin,0,,USD,0.07,-1,0,0.35,0.02,,6.63,09/12/2025
09/11/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (AVGO) BROADCOM INC COM OCT 17 25 $300 (100 SHS) (Margin),-AVGO251017P300,PUT (AVGO) BROADCOM INC COM OCT 17 25 $300 (100 SHS),Margin,0,,USD,1.92,-1,0,0.65,0.02,,191.33,09/12/2025
09/11/2025,ROTH IRA,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $144 (100 SHS) (Margin),-NVDA250919P144,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $144 (100 SHS),Margin,0,,USD,0.08,1,0,,0.02,,-8.02,09/12/2025
09/11/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 17 25 $120 (100 SHS) (Margin),-PLTR251017P120,PUT (PLTR) PALANTIR OCT 17 25 $120 (100 SHS),Margin,0,,USD,0.67,1,0,0.65,0.02,,-67.67,09/12/2025
09/11/2025,ROTH IRA,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $134 (100 SHS) (Margin),-NVDA250919P134,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $134 (100 SHS),Margin,0,,USD,0.03,-1,0,0.15,0.02,,2.83,09/12/2025
09/10/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $210 (100 SHS) (Margin),-AAPL251010P210,PUT (AAPL) APPLE INC OCT 10 25 $210 (100 SHS),Margin,0,,USD,1.27,-1,0,0.65,0.02,,126.33,09/11/2025
09/10/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $200 (100 SHS) (Margin),-AAPL251010P200,PUT (AAPL) APPLE INC OCT 10 25 $200 (100 SHS),Margin,0,,USD,0.59,1,0,0.65,0.02,,-59.67,09/11/2025
09/10/2025,Individual,YOU BOUGHT CLOSING TRANSACTION CALL (PLTR) PALANTIR OCT 03 25 $180 (100 SHS) (Margin),-PLTR251003C180,CALL (PLTR) PALANTIR OCT 03 25 $180 (100 SHS),Margin,0,,USD,2.83,1,0,0.65,0.02,,-283.67,09/11/2025
09/10/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $205 (100 SHS) (Margin),-AAPL251010P205,PUT (AAPL) APPLE INC OCT 10 25 $205 (100 SHS),Margin,0,,USD,0.8,-1,0,0.65,0.02,,79.33,09/11/2025
09/10/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (AAPL) APPLE INC OCT 03 25 $210 (100 SHS) (Margin),-AAPL251003P210,PUT (AAPL) APPLE INC OCT 03 25 $210 (100 SHS),Margin,0,,USD,0.73,1,0,0.65,0.02,,-73.67,09/11/2025
09/10/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $195 (100 SHS) (Margin),-AAPL251010P195,PUT (AAPL) APPLE INC OCT 10 25 $195 (100 SHS),Margin,0,,USD,0.41,1,0,0.65,0.02,,-41.67,09/11/2025
09/10/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (AAPL) APPLE INC OCT 03 25 $200 (100 SHS) (Margin),-AAPL251003P200,PUT (AAPL) APPLE INC OCT 03 25 $200 (100 SHS),Margin,0,,USD,0.36,-1,0,0.65,0.02,,35.33,09/11/2025
09/10/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (CHWY) CHEWY INC CL A OCT 17 25 $30 (100 SHS) (Margin),-CHWY251017P30,PUT (CHWY) CHEWY INC CL A OCT 17 25 $30 (100 SHS),Margin,0,,USD,0.31,-1,0,0.65,0.02,,30.33,09/11/2025
09/10/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $125 (100 SHS) (Margin),-PLTR250919P125,PUT (PLTR) PALANTIR SEP 19 25 $125 (100 SHS),Margin,0,,USD,0.14,1,0,,0.02,,-14.02,09/11/2025
09/10/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (CHWY) CHEWY INC CL A OCT 17 25 $25 (100 SHS) (Margin),-CHWY251017P25,PUT (CHWY) CHEWY INC CL A OCT 17 25 $25 (100 SHS),Margin,0,,USD,0.06,1,0,0.3,0.02,,-6.32,09/11/2025
09/10/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 19 25 $115 (100 SHS) (Margin),-PLTR250919P115,PUT (PLTR) PALANTIR SEP 19 25 $115 (100 SHS),Margin,0,,USD,0.1,-1,0,0.5,0.02,,9.48,09/11/2025
09/10/2025,Individual,YOU SOLD OPENING TRANSACTION CALL (PLTR) PALANTIR OCT 17 25 $185 (100 SHS) (Margin),-PLTR251017C185,CALL (PLTR) PALANTIR OCT 17 25 $185 (100 SHS),Margin,0,,USD,3.65,-1,0,0.65,0.02,,364.33,09/11/2025
09/10/2025,Rollover IRA,"YOU BOUGHT CLOSING TRANSACTION PUT (MARA) MARA HOLDINGS, INC. SEP 19 25 $13 (100 SHS) (Cash)",-MARA250919P13,"PUT (MARA) MARA HOLDINGS, INC. SEP 19 25 $13 (100 SHS)",Cash,0,,USD,0.06,1,0,,0.02,,-6.02,09/11/2025
09/10/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 17 25 $210 (100 SHS) (Margin),-AAPL251017P210,PUT (AAPL) APPLE INC OCT 17 25 $210 (100 SHS),Margin,0,,USD,1.39,-1,0,0.65,0.02,,138.33,09/11/2025
09/10/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 17 25 $200 (100 SHS) (Margin),-AAPL251017P200,PUT (AAPL) APPLE INC OCT 17 25 $200 (100 SHS),Margin,0,,USD,0.7,1,0,0.65,0.02,,-70.67,09/11/2025
09/10/2025,ROTH IRA,YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $205 (100 SHS) (Margin),-AAPL251010P205,PUT (AAPL) APPLE INC OCT 10 25 $205 (100 SHS),Margin,0,,USD,0.77,-1,0,0.65,0.02,,76.33,09/11/2025
09/10/2025,ROTH IRA,YOU BOUGHT OPENING TRANSACTION PUT (AAPL) APPLE INC OCT 10 25 $195 (100 SHS) (Margin),-AAPL251010P195,PUT (AAPL) APPLE INC OCT 10 25 $195 (100 SHS),Margin,0,,USD,0.38,1,0,0.65,0.02,,-38.67,09/11/2025
09/09/2025,Individual,YOU SOLD OPENING TRANSACTION CALL (PLTR) PALANTIR OCT 03 25 $180 (100 SHS) (Margin),-PLTR251003C180,CALL (PLTR) PALANTIR OCT 03 25 $180 (100 SHS),Margin,0,,USD,1.73,-1,0,0.65,0.02,,172.33,09/10/2025
09/09/2025,Individual,YOU BOUGHT CLOSING TRANSACTION CALL (PLTR) PALANTIR SEP 19 25 $172.5 (100 SHS) (Margin),-PLTR250919C172.5,CALL (PLTR) PALANTIR SEP 19 25 $172.5 (100 SHS),Margin,0,,USD,1.07,1,0,0.65,0.02,,-107.67,09/10/2025
09/09/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (HIMS) HIMS &HERS HEALTH OCT 17 25 $29 (100 SHS) (Margin),-HIMS251017P29,PUT (HIMS) HIMS &HERS HEALTH OCT 17 25 $29 (100 SHS),Margin,0,,USD,0.17,1,0,0.65,0.02,,-17.67,09/10/2025
09/09/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (HIMS) HIMS &HERS HEALTH OCT 17 25 $37 (100 SHS) (Margin),-HIMS251017P37,PUT (HIMS) HIMS &HERS HEALTH OCT 17 25 $37 (100 SHS),Margin,0,,USD,0.76,-1,0,0.65,0.02,,75.33,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (AMD) ADVANCED MICRO OCT 10 25 $130 (100 SHS) (Margin),-AMD251010P130,PUT (AMD) ADVANCED MICRO OCT 10 25 $130 (100 SHS),Margin,0,,USD,0.97,1,0,0.65,0.02,,-97.67,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (AMD) ADVANCED MICRO OCT 10 25 $140 (100 SHS) (Margin),-AMD251010P140,PUT (AMD) ADVANCED MICRO OCT 10 25 $140 (100 SHS),Margin,0,,USD,2.4,-1,0,0.65,0.02,,239.33,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $157.5 (100 SHS) (Margin),-NVDA250912P157.5,PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $157.5 (100 SHS),Margin,0,,USD,0.25,-1,0,0.65,0.02,,24.33,09/10/2025
09/09/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $214 (100 SHS) (Margin),-IWM251017P214,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $214 (100 SHS),Margin,0,,USD,1.03,-1,0,0.65,0.02,,102.33,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 03 25 $210 (100 SHS) (Margin),-IWM251003P210,PUT (IWM) ISHARES RUSSELL 2000OCT 03 25 $210 (100 SHS),Margin,0,,USD,0.39,-1,0,0.65,0.02,,38.33,09/10/2025
09/09/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS) (Margin),-IWM251017P205,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $205 (100 SHS),Margin,0,,USD,0.53,1,0,0.65,0.02,,-53.67,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 03 25 $200 (100 SHS) (Margin),-IWM251003P200,PUT (IWM) ISHARES RUSSELL 2000OCT 03 25 $200 (100 SHS),Margin,0,,USD,0.21,1,0,0.65,0.02,,-21.67,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (AMD) ADVANCED MICRO OCT 03 25 $130 (100 SHS) (Margin),-AMD251003P130,PUT (AMD) ADVANCED MICRO OCT 03 25 $130 (100 SHS),Margin,0,,USD,0.7,-1,0,0.65,0.02,,69.33,09/10/2025
09/09/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (MU) MICRON TECHNOLOGY SEP 19 25 $105 (100 SHS) (Margin),-MU250919P105,PUT (MU) MICRON TECHNOLOGY SEP 19 25 $105 (100 SHS),Margin,0,,USD,0.11,1,0,,0.02,,-11.02,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (AMD) ADVANCED MICRO OCT 03 25 $140 (100 SHS) (Margin),-AMD251003P140,PUT (AMD) ADVANCED MICRO OCT 03 25 $140 (100 SHS),Margin,0,,USD,1.81,1,0,0.65,0.02,,-181.67,09/10/2025
09/09/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (MU) MICRON TECHNOLOGY SEP 19 25 $95 (100 SHS) (Margin),-MU250919P95,PUT (MU) MICRON TECHNOLOGY SEP 19 25 $95 (100 SHS),Margin,0,,USD,0.02,-1,0,0.1,0.02,,1.88,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $150 (100 SHS) (Margin),-NVDA250912P150,PUT (NVDA) NVIDIA CORPORATION SEP 12 25 $150 (100 SHS),Margin,0,,USD,0.05,1,0,0.25,0.02,,-5.27,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $200 (100 SHS) (Margin),-IWM250919P200,PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $200 (100 SHS),Margin,0,,USD,0.08,-1,0,0.4,0.02,,7.58,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $210 (100 SHS) (Margin),-IWM250919P210,PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $210 (100 SHS),Margin,0,,USD,0.11,1,0,,0.02,,-11.02,09/10/2025
09/09/2025,Rollover IRA,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $152 (100 SHS) (Margin),-NVDA250919P152,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $152 (100 SHS),Margin,0,,USD,0.4,-1,0,0.65,0.02,,39.33,09/10/2025
09/09/2025,Rollover IRA,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $142 (100 SHS) (Margin),-NVDA250919P142,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $142 (100 SHS),Margin,0,,USD,0.13,1,0,0.65,0.02,,-13.67,09/10/2025
09/08/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $140 (100 SHS) (Margin),-NVDA251003P140,PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $140 (100 SHS),Margin,0,,USD,0.41,1,0,0.65,0.02,,-41.67,09/09/2025
09/08/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $150 (100 SHS) (Margin),-NVDA251003P150,PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $150 (100 SHS),Margin,0,,USD,0.96,-1,0,0.65,0.02,,95.33,09/09/2025
09/08/2025,Individual,YOU SOLD OPENING TRANSACTION CALL (PLTR) PALANTIR SEP 19 25 $172.5 (100 SHS) (Margin),-PLTR250919C172.5,CALL (PLTR) PALANTIR SEP 19 25 $172.5 (100 SHS),Margin,0,,USD,1.11,-1,0,0.65,0.02,,110.33,09/09/2025
09/08/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (HIMS) HIMS &HERS HEALTH SEP 19 25 $37 (100 SHS) (Margin),-HIMS250919P37,PUT (HIMS) HIMS &HERS HEALTH SEP 19 25 $37 (100 SHS),Margin,0,,USD,0.12,1,0,,0.02,,-12.02,09/09/2025
09/08/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (HIMS) HIMS &HERS HEALTH SEP 19 25 $30 (100 SHS) (Margin),-HIMS250919P30,PUT (HIMS) HIMS &HERS HEALTH SEP 19 25 $30 (100 SHS),Margin,0,,USD,0.05,-1,0,0.25,0.02,,4.73,09/09/2025
09/08/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $200 (100 SHS) (Margin),-IWM251017P200,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $200 (100 SHS),Margin,0,,USD,0.42,1,0,0.65,0.02,,-42.67,09/09/2025
09/08/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $210 (100 SHS) (Margin),-IWM251017P210,PUT (IWM) ISHARES RUSSELL 2000OCT 17 25 $210 (100 SHS),Margin,0,,USD,0.81,-1,0,0.65,0.02,,80.33,09/09/2025
09/08/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $200 (100 SHS) (Margin),-IWM250919P200,PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $200 (100 SHS),Margin,0,,USD,0.09,-1,0,0.45,0.02,,8.53,09/09/2025
09/08/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $210 (100 SHS) (Margin),-IWM250919P210,PUT (IWM) ISHARES RUSSELL 2000SEP 19 25 $210 (100 SHS),Margin,0,,USD,0.13,1,0,,0.02,,-13.02,09/09/2025
09/08/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $145 (100 SHS) (Margin),-NVDA250919P145,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $145 (100 SHS),Margin,0,,USD,0.21,-1,0,0.65,0.02,,20.33,09/09/2025
09/08/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $155 (100 SHS) (Margin),-NVDA250919P155,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $155 (100 SHS),Margin,0,,USD,0.55,1,0,,0.02,,-55.02,09/09/2025
09/08/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $158 (100 SHS) (Margin),-NVDA250919P158,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $158 (100 SHS),Margin,0,,USD,0.84,-1,0,0.65,0.02,,83.33,09/09/2025
09/08/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $146 (100 SHS) (Margin),-NVDA250919P146,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $146 (100 SHS),Margin,0,,USD,0.21,1,0,0.65,0.02,,-21.67,09/09/2025
09/08/2025,Rollover IRA,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $138 (100 SHS) (Margin),-NVDA250919P138,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $138 (100 SHS),Margin,0,,USD,0.13,1,0,,0.02,,-13.02,09/09/2025
09/08/2025,Rollover IRA,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $128 (100 SHS) (Margin),-NVDA250919P128,PUT (NVDA) NVIDIA CORPORATION SEP 19 25 $128 (100 SHS),Margin,0,,USD,0.07,-1,0,0.35,0.02,,6.63,09/09/2025
09/05/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 03 25 $130 (100 SHS) (Margin),-PLTR251003P130,PUT (PLTR) PALANTIR OCT 03 25 $130 (100 SHS),Margin,0,,USD,2.24,1,0,0.65,0.02,,-224.67,09/08/2025
09/05/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR OCT 03 25 $139 (100 SHS) (Margin),-PLTR251003P139,PUT (PLTR) PALANTIR OCT 03 25 $139 (100 SHS),Margin,0,,USD,4.15,-1,0,0.65,0.02,,414.33,09/08/2025
09/05/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $145 (100 SHS) (Margin),-NVDA251003P145,PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $145 (100 SHS),Margin,0,,USD,1.03,-1,0,0.65,0.02,,102.33,09/08/2025
09/05/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $135 (100 SHS) (Margin),-NVDA251003P135,PUT (NVDA) NVIDIA CORPORATION OCT 03 25 $135 (100 SHS),Margin,0,,USD,0.45,1,0,0.65,0.02,,-45.67,09/08/2025
09/05/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 26 25 $155 (100 SHS) (Margin),-NVDA250926P155,PUT (NVDA) NVIDIA CORPORATION SEP 26 25 $155 (100 SHS),Margin,0,,USD,1.43,-1,0,0.65,0.02,,142.33,09/08/2025
09/05/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION SEP 26 25 $145 (100 SHS) (Margin),-NVDA250926P145,PUT (NVDA) NVIDIA CORPORATION SEP 26 25 $145 (100 SHS),Margin,0,,USD,0.51,1,0,0.65,0.02,,-51.67,09/08/2025
09/05/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR SEP 12 25 $135 (100 SHS) (Margin),-PLTR250912P135,PUT (PLTR) PALANTIR SEP 12 25 $135 (100 SHS),Margin,0,,USD,0.72,-1,0,0.65,0.02,,71.33,09/08/2025
09/05/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (MU) MICRON TECHNOLOGY SEP 12 25 $98 (100 SHS) (Margin),-MU250912P98,PUT (MU) MICRON TECHNOLOGY SEP 12 25 $98 (100 SHS),Margin,0,,USD,0.01,-1,0,0.05,0.02,,0.93,09/08/2025
